urls,images
www.digikala.com/product/dkp-3615562/دفتر-برنامه-ریزی-مشایخ-کد-0009,"https://dkstatics-public.digikala.com/digikala-products/9e1fb8fa7a62e81dcead31157e6e41080b52bfc5_1603621323.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-5992599/روان-نویس-مدل-هپی-دی-کهکشانی-مجموعه-10-عددی,"https://dkstatics-public.digikala.com/digikala-products/2d9743014b3e6ade137f9411954338bf46efe5cb_1628075715.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-828212/ست-نقاشی-آریا-مدل-6030-b,"https://dkstatics-public.digikala.com/digikala-products/3804868.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3080335/بسته-لوازم-تحریر-دلی-مدل-9610-مجموعه-15عددی,"https://dkstatics-public.digikala.com/digikala-products/103b8088721b970a0da72dfa75254ff07605ea07_1594628851.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-1482805/نگهدارنده-کتاب-کتابیار-مدل-001,"https://dkstatics-public.digikala.com/digikala-products/111121593.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6776938/دفترچه-یادداشت-مستر-راد-مدل-to-do-list-طرح-یونیکورن-کد-1576-unicorn,"https://dkstatics-public.digikala.com/digikala-products/a3db16b622ea9431e0616ed649e49a46649146de_1636872619.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2849334/ماژیک-علامت-گذار-اسپات-لاینر-مدل-dh102-بسته-6-عددی,"https://dkstatics-public.digikala.com/digikala-products/121355817.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4021992/میز-تحریر-مدل-fh169,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281968.svg
www.digikala.com/product/dkp-5000128/دفتر-برنامه-ریزی-مستر-راد-طرح-قلب-کد-1468,"https://dkstatics-public.digikala.com/digikala-products/153d87aa03250e03d682ee604ab860d703be5e65_1634069993.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-761184/پک-19-عددی-لوازم-تحریر-پرفکت-مدل-دیارا,"https://dkstatics-public.digikala.com/digikala-products/3447011.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
